0	0
1	146221
2	104846
3	80782
4	69164
5	60746
6	58266
7	56339
8	56390
9	57175
10	58266
11	59984
12	61614
13	64872
14	71394
15	79088
16	88336
17	99459
18	114435
19	130937
20	151073
21	169351
22	190319
23	210380
24	230406
25	249063
26	263320
27	270543
28	277345
29	280816
30	276050
31	268691
32	258976
33	248198
34	239242
35	228270
36	217096
37	207885
38	199450
39	193903
40	189473
41	187027
42	187869
43	189862
44	193140
45	199309
46	207253
47	215377
48	221261
49	231161
50	239451
51	248916
52	258044
53	265944
54	275698
55	283125
56	288311
57	292495
58	299041
59	305116
60	310299
61	312963
62	315796
63	318939
64	322548
65	326396
66	330276
67	336903
68	342596
69	350300
70	360417
71	371677
72	383372
73	397650
74	413840
75	433243
76	453060
77	472506
78	494578
79	518579
80	544128
81	566975
82	593580
83	620198
84	646811
85	675985
86	706723
87	736016
88	766985
89	795340
90	825581
91	858090
92	890334
93	923238
94	953959
95	987765
96	1022692
97	1055031
98	1086904
99	1116986
100	1145742
101	1176860
102	1209019
103	1237086
104	1257869
105	1283936
106	1301427
107	1316619
108	1329098
109	1339882
110	1343389
111	1346309
112	1344643
113	1330369
114	1320719
115	1307509
116	1286509
117	1262842
118	1235240
119	1204036
120	1168028
121	1128435
122	1088660
123	1046506
124	1000197
125	953713
126	905749
127	856069
128	806927
129	759246
130	709961
131	661771
132	614515
133	570862
134	527745
135	485205
136	443772
137	405908
138	370138
139	337200
140	306561
141	276968
142	249314
143	224908
144	202450
145	181456
146	162571
147	146622
148	130583
149	117762
150	104940
151	94920
152	84753
153	76398
154	68621
155	62103
156	56513
157	51241
158	46245
159	42903
160	39020
161	36198
162	33879
163	31452
164	29930
165	27626
166	26456
167	25126
168	23593
169	22158
170	21282
171	20305
172	19814
173	19341
174	18680
175	18075
176	17566
177	17198
178	16668
179	16576
180	15973
181	15525
182	15278
183	15062
184	14724
185	14175
186	14070
187	13748
188	13259
189	12864
190	12521
191	12375
192	11996
193	11370
194	11228
195	10911
196	10877
197	10444
198	10384
199	10221
200	9910
201	9857
202	9247
203	9069
204	8969
205	8707
206	8459
207	8433
208	8181
209	8050
210	7831
211	7639
212	7442
213	7401
214	7188
215	7076
216	6870
217	6979
218	6845
219	6831
220	6660
221	6626
222	6544
223	6361
224	6283
225	6212
226	6108
227	6069
228	6097
229	5697
230	5579
231	5400
232	5326
233	5281
234	5125
235	4989
236	4912
237	4896
238	4531
239	4513
240	4649
241	4518
242	4391
243	4357
244	4241
245	3992
246	3967
247	3923
248	3955
249	3937
250	3744
251	3770
252	3692
253	3540
254	3505
255	3313
256	3189
257	3271
258	3120
259	2977
260	2936
261	2817
262	2859
263	2905
264	2861
265	2803
266	2691
267	2699
268	2658
269	2589
270	2550
271	2415
272	2401
273	2432
274	2260
275	2304
276	2386
277	2330
278	2265
279	2287
280	2245
281	2225
282	2166
283	2124
284	2130
285	2004
286	2010
287	1996
288	1967
289	1944
290	1975
291	1878
292	1877
293	1811
294	1826
295	1722
296	1670
297	1672
298	1673
299	1631
300	1677
301	1659
302	1656
303	1619
304	1599
305	1559
306	1546
307	1540
308	1541
309	1451
310	1424
311	1406
312	1442
313	1358
314	1433
315	1411
316	1379
317	1347
318	1338
319	1278
320	1261
321	1341
322	1267
323	1323
324	1309
325	1344
326	1270
327	1332
328	1270
329	1315
330	1293
331	1301
332	1308
333	1248
334	1197
335	1227
336	1143
337	1232
338	1145
339	1122
340	1086
341	1117
342	1188
343	1116
344	1147
345	1125
346	1187
347	1207
348	1155
349	1165
350	1104
351	1147
352	1157
353	1150
354	1089
355	1173
356	1129
357	1157
358	1072
359	1079
360	1133
361	1126
362	1139
363	1117
364	1093
365	1112
366	1146
367	1110
368	1095
369	1092
370	1067
371	1121
372	1056
373	1031
374	1035
375	1010
376	1001
377	1052
378	1008
379	999
380	1002
381	977
382	993
383	970
384	966
385	924
386	936
387	987
388	938
389	873
390	851
391	867
392	843
393	794
394	847
395	837
396	874
397	857
398	837
399	870
400	807
401	838
402	866
403	885
404	809
405	826
406	825
407	838
408	840
409	728
410	795
411	820
412	741
413	791
414	775
415	815
416	756
417	743
418	718
419	793
420	762
421	805
422	794
423	787
424	825
425	776
426	755
427	803
428	769
429	772
430	736
431	682
432	748
433	699
434	651
435	640
436	620
437	634
438	645
439	690
440	682
441	655
442	603
443	672
444	647
445	640
446	600
447	593
448	581
449	573
450	598
451	593
452	580
453	672
454	580
455	602
456	548
457	569
458	573
459	586
460	559
461	606
462	539
463	571
464	528
465	554
466	548
467	511
468	519
469	496
470	535
471	516
472	524
473	516
474	515
475	545
476	551
477	519
478	570
479	529
480	572
481	574
482	540
483	552
484	537
485	510
486	531
487	440
488	518
489	477
490	490
491	432
492	474
493	453
494	412
495	472
496	420
497	395
498	403
499	414
500	403
501	431
502	438
503	396
504	392
505	403
506	435
507	386
508	415
509	423
510	414
511	377
512	389
513	379
514	414
515	385
516	403
517	375
518	350
519	369
520	359
521	394
522	379
523	360
524	364
525	340
526	365
527	369
528	351
529	376
530	356
531	362
532	406
533	358
534	392
535	374
536	365
537	359
538	348
539	378
540	384
541	341
542	388
543	362
544	346
545	367
546	386
547	391
548	358
549	318
550	325
551	359
552	344
553	332
554	345
555	328
556	341
557	344
558	327
559	351
560	333
561	330
562	337
563	345
564	341
565	319
566	358
567	349
568	322
569	356
570	330
571	386
572	365
573	346
574	363
575	344
576	350
577	328
578	351
579	376
580	332
581	338
582	323
583	347
584	330
585	351
586	346
587	346
588	345
589	339
590	369
591	365
592	357
593	359
594	334
595	344
596	312
597	300
598	348
599	320
600	347
601	337
602	344
603	311
604	329
605	313
606	292
607	309
608	311
609	322
610	317
611	361
612	333
613	350
614	335
615	323
616	336
617	338
618	353
619	344
620	365
621	372
622	335
623	353
624	332
625	344
626	364
627	292
628	337
629	341
630	339
631	297
632	322
633	336
634	317
635	329
636	286
637	340
638	358
639	307
640	300
641	295
642	299
643	290
644	302
645	297
646	287
647	311
648	280
649	305
650	311
651	306
652	310
653	282
654	282
655	301
656	295
657	293
658	284
659	317
660	262
661	317
662	288
663	266
664	295
665	314
666	280
667	302
668	282
669	288
